material_id,formula_pretty,band_gap,density,formation_energy_per_atom,energy_above_hull,n_elements,ZT_proxy,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,pred_mean,pred_std
mp-29314,RbVBr3,0.618999999999999,4.013960029810795,-1.548910446166666,6.267333333376257e-05,3,0.23886020792343327,23.0,37.0,14.0,33.0,4.0,35.0,4.0,95.0,91.0,67.0,33.6,95.0,50.9415,85.4678,34.5263,75.22426,9.713103999999998,79.904,265.8,2183.0,1917.2,658.572,609.7711999999999,265.8,1.0,17.0,16.0,11.4,6.719999999999999,17.0,4.0,5.0,1.0,4.2,0.3200000000000001,4.0,120.0,220.0,100.0,146.6,31.919999999999998,120.0,0.82,2.96,2.14,2.2659999999999996,0.8328000000000001,2.96,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,5.0,5.0,3.0,2.4,5.0,0.0,10.0,10.0,6.6,4.08,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,16.0,11.4,6.719999999999999,17.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.2,1.9200000000000004,1.0,13.01,90.7225,77.71249999999999,38.4345,20.915200000000002,29.48,0.0,1.457,1.457,0.8742000000000001,0.6993600000000001,1.457,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,130.0,79.2,64.0,0.2511676478311543,0.0067314422168305394
mp-23319,RbVCl3,0.40230000000000005,3.065222274213907,-1.8713178875,0.0,3,0.24560402906842657,17.0,37.0,20.0,22.2,6.24,17.0,4.0,94.0,90.0,66.4,33.12,94.0,35.453,85.4678,50.014799999999994,48.55366,15.720791999999998,35.453,171.6,2183.0,2011.4,602.052,632.3792,171.6,1.0,17.0,16.0,11.4,6.719999999999999,17.0,3.0,5.0,2.0,3.6,0.72,3.0,102.0,220.0,118.0,135.8,40.56,102.0,0.82,3.16,2.3400000000000003,2.386,0.9288000000000001,3.16,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,5.0,5.0,3.0,2.4,5.0,0.0,3.0,3.0,0.6,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,5.4,1.92,7.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.2,1.9200000000000004,1.0,13.01,90.7225,77.71249999999999,35.445,22.111,24.4975,0.0,2.493,2.493,1.4957999999999998,1.19664,2.493,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,130.0,79.2,64.0,0.27806062314433555,0.014568428371751879
mp-672346,RbVI3,0.682,4.299290887016229,-1.100814098166667,0.022228082333334002,3,0.1746229925018424,23.0,53.0,30.0,43.8,11.040000000000001,53.0,4.0,96.0,92.0,67.6,34.08,96.0,50.9415,126.90447,75.96297000000001,103.424542,28.1759136,126.90447,312.46,2183.0,1870.54,731.202,580.7192,386.85,1.0,17.0,16.0,11.4,6.719999999999999,17.0,4.0,5.0,1.0,4.8,0.3200000000000001,5.0,139.0,220.0,81.0,158.0,24.8,139.0,0.82,2.66,1.8400000000000003,2.086,0.6888000000000002,2.66,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,5.0,5.0,3.0,2.4,5.0,0.0,10.0,10.0,6.6,4.08,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,16.0,11.4,6.719999999999999,17.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.2,1.9200000000000004,1.0,13.01,90.7225,77.71249999999999,46.55550000000001,17.666800000000006,43.015,0.0,1.062,1.062,0.6372,0.50976,1.062,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,130.0,79.2,64.0,0.16955704778662292,0.004418625885758728
mp-1029312,RbVN2,0.5831000000000001,3.9851989807445642,-0.9150327306250011,0.0,3,0.13388426874571868,7.0,37.0,30.0,18.5,11.5,7.0,4.0,82.0,78.0,53.5,28.5,82.0,14.0067,85.4678,71.4611,41.105675,27.098974999999996,14.0067,63.05,2183.0,2119.95,655.39,763.8050000000001,63.05,1.0,15.0,14.0,9.0,6.0,15.0,2.0,5.0,3.0,3.25,1.25,2.0,71.0,220.0,149.0,128.75,57.75,71.0,0.82,3.04,2.22,2.1325,0.9075000000000001,3.04,1.0,2.0,1.0,1.75,0.375,2.0,0.0,3.0,3.0,1.5,1.5,3.0,0.0,3.0,3.0,0.75,1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,4.0,1.5,5.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,3.0,3.0,1.5,1.5,3.0,0.0,7.0,7.0,1.75,2.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,3.5,1.75,3.0,13.01,90.7225,77.71249999999999,33.3175,28.7025,14.76875,0.0,6.437,6.437,3.2185,3.2185,6.437,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,211.5,17.5,194.0,0.16914124491749488,0.007137061388322856
mp-18436,RbVP2O7,1.9638,3.25665894537226,-2.7390696667532453,0.0,4,1.6516876498615105,8.0,37.0,29.0,13.272727272727273,6.710743801652892,8.0,4.0,87.0,83.0,75.0,18.181818181818183,87.0,15.9994,85.4678,69.4684,28.213874909090908,15.545695338842977,15.9994,54.8,2183.0,2128.2,319.4236363636364,338.83206611570245,54.8,1.0,16.0,15.0,13.454545454545455,3.801652892561983,16.0,2.0,5.0,3.0,2.6363636363636362,0.8099173553719008,2.0,66.0,220.0,154.0,95.36363636363636,37.37190082644628,66.0,0.82,3.44,2.62,2.8099999999999996,0.8018181818181819,3.44,1.0,2.0,1.0,1.9090909090909092,0.16528925619834703,2.0,0.0,4.0,4.0,3.090909090909091,1.1570247933884297,4.0,0.0,3.0,3.0,0.2727272727272727,0.4958677685950413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,5.2727272727272725,0.9256198347107439,6.0,0.0,1.0,1.0,0.09090909090909091,0.1652892561983471,0.0,0.0,3.0,3.0,1.8181818181818181,0.6611570247933884,2.0,0.0,7.0,7.0,0.6363636363636364,1.1570247933884297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.5454545454545454,0.9752066115702479,2.0,9.105,90.7225,81.61749999999999,19.32799783549091,14.159815033441323,9.105,0.0,1.625,1.625,0.29545454545454547,0.4834710743801653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,49.63636363636363,65.22314049586777,12.0,0.9220939134357318,0.008725759610986237
mp-642398,RbVSO6,1.8148,3.142675512042235,-2.201899256388889,0.00285630333333,4,1.2715297788946762,8.0,37.0,29.0,13.777777777777779,7.703703703703705,8.0,4.0,88.0,84.0,73.33333333333333,21.481481481481485,87.0,15.9994,85.4678,69.4684,29.38563333333333,17.84831111111111,15.9994,54.8,2183.0,2128.2,356.9577777777778,412.7654320987655,54.8,1.0,16.0,15.0,13.11111111111111,4.493827160493827,16.0,2.0,5.0,3.0,2.6666666666666665,0.8888888888888888,2.0,66.0,220.0,154.0,97.11111111111111,41.48148148148149,66.0,0.82,3.44,2.62,2.852222222222222,0.7837037037037037,3.44,1.0,2.0,1.0,1.8888888888888888,0.1975308641975309,2.0,0.0,4.0,4.0,3.111111111111111,1.382716049382716,4.0,0.0,3.0,3.0,0.3333333333333333,0.5925925925925927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,5.333333333333333,1.0370370370370372,6.0,0.0,1.0,1.0,0.1111111111111111,0.19753086419753085,0.0,0.0,2.0,2.0,1.5555555555555556,0.691358024691358,2.0,0.0,7.0,7.0,0.7777777777777778,1.382716049382716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.4444444444444446,1.0123456790123457,2.0,9.105,90.7225,81.61749999999999,20.461041666666667,16.797175925925924,9.105,0.0,2.202,2.202,0.24466666666666667,0.434962962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,66.66666666666667,72.88888888888889,12.0,0.8131902327150904,0.008434006183002217
mp-16764,RbYTe2,1.356299999999999,4.743981049611957,-1.591618741458334,0.0,3,0.4550422991622645,37.0,52.0,15.0,45.0,7.0,52.0,4.0,90.0,86.0,49.0,41.0,90.0,85.4678,127.6,42.1322,107.3934125,20.206587499999998,127.6,312.46,1799.0,1486.54,889.1949999999999,454.9025,722.66,1.0,16.0,15.0,9.0,7.0,16.0,5.0,5.0,0.0,5.0,0.0,5.0,138.0,220.0,82.0,171.5,33.5,138.0,0.82,2.1,1.2800000000000002,1.56,0.54,2.1,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,10.0,10.0,5.25,4.75,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,15.0,9.0,7.0,16.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,9.0,9.0,2.25,3.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.5,2.75,2.0,32.365,90.7225,58.357499999999995,48.15354166665,21.284479166675,34.7633333333,0.0,0.464,0.464,0.232,0.232,0.464,0.0,0.0,0.0,0.0,0.0,0.0,152.0,229.0,77.0,181.75,29.75,152.0,0.3521574310525541,0.006214409714809696
mp-975140,RbZn4P3,0.194799999999999,4.446540741473401,-0.29940863142857005,0.0,3,0.01311689056200307,15.0,37.0,22.0,25.25,7.6875,30.0,4.0,83.0,79.0,66.125,15.53125,69.0,30.973762,85.4678,54.494037999999996,54.98863575,18.011155312499998,65.38,312.46,692.68,380.21999999999997,504.385,188.29499999999996,692.68,1.0,15.0,14.0,11.75,2.6875,12.0,3.0,5.0,2.0,3.75,0.5625,4.0,107.0,220.0,113.0,128.625,22.84375,122.0,0.82,2.19,1.37,1.74875,0.3309375,1.65,1.0,2.0,1.0,1.875,0.21875,2.0,0.0,3.0,3.0,1.125,1.40625,0.0,0.0,10.0,10.0,5.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,11.0,8.0,4.0,12.0,0.0,1.0,1.0,0.125,0.21875,0.0,0.0,3.0,3.0,1.125,1.40625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.25,1.3125,0.0,13.96,90.7225,76.76249999999999,26.7841517857,15.984587053574998,13.96,0.0,1.625,1.625,0.609375,0.76171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,229.0,227.0,126.375,93.28125,194.0,0.02586207581726997,0.0032250952788460603
mp-567966,RbZr6CCl15,1.2072,2.912692181465529,-2.204675973043478,0.0,4,0.9137539276687405,6.0,40.0,34.0,23.391304347826086,9.848771266540643,17.0,4.0,94.0,90.0,76.30434782608695,23.14177693761815,94.0,12.0107,91.224,79.2133,51.15728260869567,23.887897542533082,35.453,171.6,3823.0,3651.4,846.8460869565217,927.2241209829868,171.6,1.0,17.0,16.0,12.782608695652174,5.606805293005671,17.0,2.0,5.0,3.0,3.5652173913043477,0.8733459357277882,3.0,76.0,220.0,144.0,125.04347826086956,34.321361058601134,102.0,0.82,3.16,2.3400000000000003,2.554347826086957,0.7899810964083175,3.16,1.0,2.0,1.0,1.9565217391304348,0.08317580340264648,2.0,0.0,5.0,5.0,3.347826086956522,2.1550094517958414,5.0,0.0,2.0,2.0,0.5217391304347826,0.7712665406427222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,5.826086956521739,1.5311909262759926,7.0,0.0,1.0,1.0,0.043478260869565216,0.0831758034026465,0.0,0.0,4.0,4.0,0.8260869565217391,0.502835538752363,1.0,0.0,8.0,8.0,2.0869565217391304,3.0850661625708886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,2.9565217391304346,2.722117202268431,1.0,5.64,90.7225,85.0825,26.217173913043478,5.609158790170133,24.4975,0.0,4.496,4.496,1.8213478260869564,1.1086465028355388,2.493,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,110.73913043478261,60.9640831758034,64.0,0.6368905317411786,0.0027611054092846967
mp-1209676,RbZr6MnCl14,1.2076,3.349841456671618,-2.053573403883229,0.0,4,0.7403020513965889,17.0,40.0,23.0,24.545454545454547,9.603305785123966,17.0,4.0,94.0,90.0,74.36363636363636,24.991735537190085,94.0,35.453,91.224,55.771,53.822356590909095,23.37918111570248,35.453,171.6,2128.0,1956.4,772.8118181818182,807.0288429752065,171.6,1.0,17.0,16.0,12.272727272727273,6.016528925619835,17.0,3.0,5.0,2.0,3.6818181818181817,0.8677685950413223,3.0,102.0,220.0,118.0,128.95454545454547,34.30578512396694,102.0,0.82,3.16,2.3400000000000003,2.4813636363636364,0.8637190082644629,3.16,1.0,2.0,1.0,1.9545454545454546,0.08677685950413219,2.0,0.0,5.0,5.0,3.1818181818181817,2.3140495867768593,5.0,0.0,5.0,5.0,0.7727272727272727,1.0537190082644627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,5.909090909090909,1.487603305785124,7.0,0.0,1.0,1.0,0.045454545454545456,0.08677685950413223,0.0,0.0,1.0,1.0,0.6363636363636364,0.46280991735537197,1.0,0.0,8.0,8.0,2.409090909090909,3.285123966942149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,3.090909090909091,2.8512396694214877,1.0,10.4875862069,90.7225,80.23491379309999,26.51568573667727,5.836983114847519,24.4975,0.0,2.493,2.493,1.5864545454545456,1.153785123966942,2.493,0.0,0.000310120689655,0.000310120689655,1.4096394984318182e-05,2.691129951551653e-05,0.0,64.0,229.0,165.0,113.9090909090909,63.5206611570248,64.0,0.5489385121570581,0.005071510258043132
mp-23472,Re(AgCl3)2,0.8254,4.72011131155517,-0.692265720833331,0.0,3,0.12105562076923744,17.0,75.0,58.0,30.11111111111111,17.48148148148148,17.0,54.0,94.0,40.0,83.11111111111111,14.518518518518517,94.0,35.453,186.207,150.754,68.2957111111111,43.79028148148148,35.453,171.6,3459.0,3287.4,773.1622222222223,802.0829629629629,171.6,7.0,17.0,10.0,14.555555555555555,3.2592592592592595,17.0,3.0,6.0,3.0,3.7777777777777777,1.037037037037037,3.0,102.0,151.0,49.0,117.0,20.0,102.0,1.9,3.16,1.2600000000000002,2.7466666666666666,0.5511111111111112,3.16,1.0,2.0,1.0,1.7777777777777777,0.34567901234567905,2.0,0.0,5.0,5.0,3.3333333333333335,2.2222222222222223,5.0,0.0,10.0,10.0,2.7777777777777777,3.7037037037037033,0.0,0.0,14.0,14.0,1.5555555555555556,2.765432098765432,0.0,7.0,21.0,14.0,9.444444444444445,3.2592592592592595,7.0,0.0,1.0,1.0,0.2222222222222222,0.345679012345679,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444444,1.0,0.0,5.0,5.0,0.5555555555555556,0.9876543209876544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.4444444444444444,0.7901234567901234,1.0,14.655,24.4975,9.8425,21.58888888888889,3.8781481481481475,24.4975,0.0,2.493,2.493,1.662,1.1079999999999999,2.493,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,114.22222222222223,66.96296296296298,64.0,0.14801960128315117,0.008465720894098132
mp-652695,Re(SeCl6)2,0.8805000000000001,2.979967111771658,-0.453251944524564,0.012632662239315001,3,0.13392369387356015,17.0,75.0,58.0,23.133333333333333,9.813333333333333,17.0,54.0,94.0,40.0,90.66666666666667,5.33333333333333,94.0,35.453,186.207,150.754,51.3042,25.361919999999994,35.453,171.6,3459.0,3287.4,433.74666666666667,419.43466666666666,171.6,7.0,17.0,10.0,16.2,1.2800000000000005,17.0,3.0,6.0,3.0,3.3333333333333335,0.5333333333333334,3.0,102.0,151.0,49.0,107.66666666666667,9.06666666666667,102.0,1.9,3.16,1.2600000000000002,2.994666666666667,0.2645333333333334,3.16,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,4.533333333333333,0.7466666666666667,5.0,0.0,10.0,10.0,1.6666666666666667,2.6666666666666665,0.0,0.0,14.0,14.0,0.9333333333333333,1.7422222222222221,0.0,7.0,21.0,14.0,9.133333333333333,3.413333333333333,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0666666666666667,0.24888888888888888,1.0,0.0,5.0,5.0,0.3333333333333333,0.6222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.4,0.64,1.0,14.655,25.92,11.265000000000002,24.031,1.2501333333333335,24.4975,0.0,2.493,2.493,2.100933333333333,0.6273066666666669,2.493,0.0,0.0,0.0,0.0,0.0,0.0,14.0,194.0,180.0,66.0,17.066666666666666,64.0,0.18650173105907547,0.009151450729508109
mp-662556,Re(TeBr2)2,1.9421,5.252254293452466,-0.789544167261904,0.0,3,0.2919457721620784,35.0,75.0,40.0,45.57142857142857,12.081632653061224,35.0,54.0,95.0,41.0,87.71428571428571,9.632653061224493,95.0,79.904,186.207,106.303,108.71757142857142,32.92979591836735,79.904,265.8,3459.0,3193.2,852.5028571428571,744.713469387755,265.8,7.0,17.0,10.0,15.285714285714286,2.3673469387755097,17.0,4.0,6.0,2.0,4.571428571428571,0.6530612244897959,4.0,120.0,151.0,31.0,129.57142857142858,10.938775510204083,120.0,1.9,2.96,1.06,2.5628571428571427,0.45387755102040817,2.96,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,4.0,1.1428571428571428,5.0,5.0,10.0,5.0,9.285714285714286,1.2244897959183667,10.0,0.0,14.0,14.0,2.0,3.4285714285714284,0.0,16.0,21.0,5.0,17.285714285714285,1.0612244897959175,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.1428571428571428,0.4897959183673469,1.0,0.0,5.0,5.0,0.7142857142857143,1.2244897959183674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.8571428571428572,0.979591836734694,1.0,14.655,34.7633333333,20.108333333299996,28.871666666657145,4.061904761902039,29.48,0.0,1.457,1.457,0.9651428571428572,0.5621224489795918,1.457,0.0,0.0,0.0,0.0,0.0,0.0,64.0,194.0,130.0,107.71428571428571,49.95918367346939,64.0,0.20624442179867594,0.005612152429965515
mp-28633,Re(TeCl6)2,0.8927,3.314221468858662,-1.085234181055555,0.014440947018516,3,0.29231246922356463,17.0,75.0,58.0,25.533333333333335,13.653333333333334,17.0,54.0,94.0,40.0,90.8,5.120000000000002,94.0,35.453,186.207,150.754,57.78953333333334,35.73845333333334,35.453,171.6,3459.0,3287.4,464.2346666666666,468.2154666666666,171.6,7.0,17.0,10.0,16.2,1.2800000000000005,17.0,3.0,6.0,3.0,3.466666666666667,0.7466666666666667,3.0,102.0,151.0,49.0,110.06666666666666,12.906666666666665,102.0,1.9,3.16,1.2600000000000002,2.9346666666666668,0.36053333333333343,3.16,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,4.533333333333333,0.7466666666666667,5.0,0.0,10.0,10.0,1.6666666666666667,2.6666666666666665,0.0,0.0,14.0,14.0,0.9333333333333333,1.7422222222222221,0.0,7.0,21.0,14.0,9.133333333333333,3.413333333333333,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0666666666666667,0.24888888888888888,1.0,0.0,5.0,5.0,0.3333333333333333,0.6222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.4,0.64,1.0,14.655,34.7633333333,20.108333333299996,25.210111111106663,2.54752592591822,24.4975,0.0,2.493,2.493,2.0562666666666667,0.6987733333333332,2.493,0.0,0.0,0.0,0.0,0.0,0.0,64.0,194.0,130.0,84.4,32.64,64.0,0.27107779618338723,0.00757148091461769
mp-555759,Re2(HgO2)5,1.2845,8.386429708531601,-1.432101368088196,0.0,3,0.2193464980802752,8.0,80.0,72.0,37.05882352941177,34.18685121107267,8.0,54.0,87.0,33.0,78.41176470588235,10.103806228373703,87.0,15.9994,200.59,184.5906,90.31517647058823,87.43032525951558,15.9994,54.8,3459.0,3404.2,508.09411764705885,694.3307958477509,54.8,7.0,16.0,9.0,13.764705882352942,2.629757785467128,16.0,2.0,6.0,4.0,3.6470588235294117,1.9377162629757783,2.0,66.0,151.0,85.0,95.41176470588235,34.602076124567475,66.0,1.9,3.44,1.54,2.835294117647059,0.7114186851211073,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.3529411764705883,1.9377162629757783,4.0,0.0,10.0,10.0,3.5294117647058822,4.152249134948097,0.0,0.0,14.0,14.0,5.764705882352941,6.782006920415224,0.0,6.0,26.0,20.0,13.647058823529411,8.996539792387543,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.1764705882352942,0.9688581314878891,2.0,0.0,5.0,5.0,0.5882352941176471,1.0380622837370244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.7647058823529411,1.0380622837370244,2.0,9.105,25.2375862069,16.1325862069,14.502819472617647,6.350375850138408,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,78.70588235294117,78.47750865051903,12.0,0.20906141197883416,0.0036496207682958767
mp-1102176,Re2Cl5O4,0.7773,3.9651777447940733,-1.5900416031818172,0.0,3,0.31169826575306464,8.0,75.0,67.0,24.272727272727273,18.446280991735538,17.0,54.0,94.0,40.0,84.18181818181819,10.975206611570245,94.0,15.9994,186.207,170.20759999999999,55.78878181818182,47.424806611570254,35.453,54.8,3459.0,3404.2,726.8363636363637,993.5140495867768,171.6,7.0,17.0,10.0,14.818181818181818,2.84297520661157,17.0,2.0,6.0,4.0,3.1818181818181817,1.024793388429752,3.0,66.0,151.0,85.0,97.81818181818181,23.140495867768596,102.0,1.9,3.44,1.54,3.0327272727272727,0.411900826446281,3.16,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.727272727272727,1.3553719008264464,5.0,0.0,5.0,5.0,0.9090909090909091,1.487603305785124,0.0,0.0,14.0,14.0,2.5454545454545454,4.1652892561983474,0.0,6.0,21.0,15.0,9.181818181818182,4.297520661157025,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.1818181818181819,0.5950413223140496,1.0,0.0,5.0,5.0,0.9090909090909091,1.487603305785124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.090909090909091,1.0578512396694215,1.0,9.105,24.4975,15.392499999999998,17.110681818181817,6.715289256198346,24.4975,0.0,2.493,2.493,1.133181818181818,1.236198347107438,2.493,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,68.72727272727273,45.553719008264466,64.0,0.3054056680285619,0.008489739118412921
